normalized_address,lat,lng,quality,source,resolved_at
"2475 APALACHEE PKWY 201, TALLAHASSEE, 32301",30.4275275,-84.2393913,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"2475 APALACHEE PKWY UNIT 101, TALLAHASSEE, 32301",30.4274677,-84.2389582,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"2475 APALACHEE PKWY UNIT 109, TALLAHASSEE, 32301",30.427397,-84.23878189999999,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"2475 BLANDING BLVD UNIT 7, MIDDLEBURG, 32068",30.072379377465,-81.864709186337,Exact/R,census,2026-09-03T22:59:10.736Z
"2475 BLANDING BLVD, MIDDLEBURG, 32068",30.072379377465,-81.864709186337,Exact/R,census,2026-09-03T22:59:10.736Z
"2475 CLEVELAND AV, FORT MYERS, 33901",26.632058338202,-81.87240313064,Exact/R,census,2026-09-03T22:59:10.736Z
"2475 INTERNATIONAL SPEEDWAY BLVD, DAYTONA BEACH, 32114",29.179781707001,-81.08007533461,Exact/L,census,2026-09-03T22:59:10.736Z
"2475 MCMULLEN BOOTH RD STE A, CLEARWATER, 33759",28.011149319115,-82.709116422534,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 MCMULLEN BOOTH RD STE E, CLEARWATER, 33759",28.011149319115,-82.709116422534,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 MCMULLEN BOOTH ROAD SUITE J, CLEARWATER, 33759",28.011149319115,-82.709116422534,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 N MCMULLEN BOOTH RD STE D, CLEARWATER, 33759",28.011434572093,-82.708785973785,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 N MCMULLEN BOOTH RD STE F, CLEARWATER, 33759",28.011434572093,-82.708785973785,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 N MCMULLEN BOOTH RD STE M, CLEARWATER, 33759",28.011434572093,-82.708785973785,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 N MCMULLEN BOOTH RD, CLEARWATER, 33759",28.011434572093,-82.708785973785,Exact/R,census,2026-09-03T22:59:10.736Z
"2475 N NARCOOSSEE RD, ST CLOUD, 34771",28.319158668938,-81.237613095739,Exact/R,census,2026-09-03T22:59:10.736Z
"2475 NW 95 AVE 10, DORAL, 33172",25.796638218769,-80.349509234555,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"2475 NW 95 AVE STE 7, DORAL, 33172",25.796638218769,-80.349509234555,Exact/L,census,2026-09-02T23:42:22.837Z
"2475 NW 95 AVE UNIT 8, DORAL, 33172",25.796638218769,-80.349509234555,Exact/L,census,2026-09-02T23:42:22.837Z
"2475 S HWY 27, CLERMONT, 34711",28.536116737764,-81.736812868813,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2475 SW 37 AVE, MIAMI, 33145",25.74482315128,-80.254341418257,Exact/L,census,2026-09-02T23:42:22.837Z
"2475 SW 97 AVE, MIAMI, 33165",25.745935066838,-80.35156141838,Exact/L,census,2026-09-02T23:42:22.837Z
"2475 W INTERNATIONAL SPEEDWAY BLVD, DAYTONA BEACH, 32114",29.179781707001,-81.08007533461,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2475-5 BLANDING BLVD, MIDDLERBURG, 32068",30.072379377465,-81.864709186337,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2476 CITRUS BLVD, LEESBURG, 34748",28.842882147296,-81.896329193967,Exact/R,census,2026-09-03T22:59:10.736Z
"2476 N FEDERAL HWY, LIGHTHOUSE POINT, 33064",26.261428916506,-80.099237865999,Exact/L,census,2026-09-02T23:42:22.837Z
"2477 PARK AVE, SANFORD, 32771",28.787482081533,-81.267493796048,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"24775 SW 87 AVE, CUTLER BAY, 33032",25.544350993409,-80.331287226551,Non_Exact/R,census,2026-09-02T23:42:22.837Z
"2478 N SR 7, MARGATE, 33063",26.259114954292,-80.201402081102,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"2479 N SR 7, LAUDERHILL, 33313",26.157825364183,-80.203106981777,Exact/L,census,2026-09-02T23:42:22.837Z
"2479 W INTERNATIONAL SPEEDWAY BLVD, DAYTONA BEACH, 32114",29.179679064624,-81.080128948499,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"24798 SW 129 AVE, PRINCETON, 33032",25.53665215469,-80.400602834439,Exact/R,census,2026-09-02T23:42:22.837Z
"24799 STATE RD 54, LUTZ, 33559",28.186079534843,-82.405480462964,Exact/L,census,2026-09-03T22:59:10.736Z
"248 ANDALUSIA AVE, CORAL GABLES, 33134",25.748547553544,-80.259627158305,Exact/L,census,2026-09-02T23:42:22.837Z
"248 HWY 17 S, EAST PALATKA, 32131",29.645266720106,-81.59482741741,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"248 SCOTLAND ST, DUNEDIN, 34698",28.011085995277,-82.790650461358,Exact/L,census,2026-09-03T22:59:10.736Z
"248 SE 1 ST, MIAMI, 33131",25.773363719333,-80.189583435598,Exact/R,census,2026-09-02T23:42:22.837Z
"248 SOUTH UNIVERSITY DR, PLANTATION, 33324",26.007586513345,-80.248185947102,Exact/R,census,2026-09-02T23:42:22.837Z
"248 US 17, EAST PALATKA, 32131",29.645266720106,-81.59482741741,Exact/L,census,2026-09-03T22:59:10.736Z
"248 W ARDICE AVE, EUSTIS, 32726",28.829151300198,-81.687674993435,Exact/L,census,2026-09-03T22:59:10.736Z
"2480 AURORA RD, MELBOURNE, 32935",28.135924032434,-80.663034641377,Exact/R,census,2026-09-03T22:59:10.736Z
"2480 CITRUS BLVD, LEESBURG, 34748",28.842946138864,-81.896390274874,Exact/R,census,2026-09-03T22:59:10.736Z
"2480 E BAY DR STE 10, LARGO, 33771",27.916628415593,-82.761153277394,Exact/L,census,2026-09-03T22:59:10.736Z
"2480 E BAY DR, LARGO, 33771",27.916628415593,-82.761153277394,Exact/L,census,2026-09-03T22:59:10.736Z
"2480 E HWY 50, CLERMONT, 34711",28.5472765,-81.70912729999999,google:RANGE_INTERPOLATED,google,2026-09-04T01:08:56.076Z
"2480 E IRLO BRONSON MEMORIAL HWY, KISSIMMEE, 34744",28.278751534797,-81.343451949706,Exact/R,census,2026-09-03T22:59:10.736Z
"2480 LAUREL RD E, NOKOMIS, 34275",27.137391295299,-82.417737140876,Exact/R,census,2026-09-03T22:59:10.736Z
"2480 S CONGRESS AVE STE D, PALM SPRINGS, 33406",26.6400959,-80.08783079999999,google:ROOFTOP,google,2026-08-24T12:15:59.167Z
"2480 SR 207, SAINT AUGUSTINE, 32086",29.829433525423,-81.375649861608,Exact/R,census,2026-09-03T22:59:10.736Z
"2480 W SR 434, ALTAMONTE SPRINGS, 32714",28.6871171,-81.4054754,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"24801 SR 54, LUTZ, 33559",28.186080340612,-82.405460520169,Exact/L,census,2026-09-03T22:59:10.736Z
"24801 SW 177 AVE, REDLAND, 33031",25.535692506296,-80.477951279848,Exact/L,census,2026-09-02T23:42:22.837Z
"2481 CRAWFORDVILLE HWY, CRAWFORDVILLE, 32327",30.19963818178,-84.369008843927,Exact/R,census,2026-09-03T22:59:10.736Z
"2481 DEL PRADO BLVD N 104, CAPE CORAL, 33909",26.698719525274,-81.941699235485,Exact/R,census,2026-09-03T22:59:10.736Z
"2481 DEL PRADO BLVD N STE 101, CAPE CORAL, 33909",26.698719525274,-81.941699235485,Exact/R,census,2026-09-03T22:59:10.736Z
"2481 DEL PRADO BLVD N, CAPE CORAL, 33909",26.698719525274,-81.941699235485,Exact/R,census,2026-09-03T22:59:10.736Z
"2481 N MCMULLEN BOOTH RD STE D, CLEARWATER, 33759",28.011577272725,-82.708785554072,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2481 SW 56 TER, WEST PARK, 33023",25.988007002191,-80.199364344792,Exact/L,census,2026-09-02T23:42:22.837Z
"2481 SW 56 TERR, WEST PARK, 33023",25.988007002191,-80.199364344792,Exact/L,census,2026-09-02T23:42:22.837Z
"24810 SW 177 AVE, HOMESTEAD, 33031",25.535601324364,-80.478077538819,Exact/R,census,2026-09-02T23:42:22.837Z
"24811 S DIXIE HWY, HOMESTEAD, 33032",25.536341594224,-80.411024354294,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"24811 S FEDERAL PRINCETON, PRINCETON, 33032",,,google:APPROXIMATE-too-coarse,google,2026-09-04T01:08:56.076Z
"24814 SW 177 AVE, HOMESTEAD, 33031",25.535565187833,-80.478077245027,Exact/R,census,2026-09-02T23:42:22.837Z
"2482 IMMOKALEE DR, NAPLES, 34110",26.272390868189,-81.772183124873,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2482 US HWY 331 S, DEFUNIAK SPRINGS, 32435",30.686163266694,-86.122745824454,Exact/L,census,2026-09-03T22:59:10.736Z
"2483 TAMIAMI TRAIL, PORT CHARLOTTE, 33952",26.995057332454,-82.117077457995,Exact/L,census,2026-09-03T22:59:10.736Z
"24830 S TAMIAMI TR STE 2100, BONITA SPRINGS, 34134",26.378416443642,-81.808072062004,Exact/L,census,2026-09-03T22:59:10.736Z
"24830 S TAMIAMI TRL UNIT 1600, BONITA SPRINGS, 34134",26.378416443642,-81.808072062004,Exact/L,census,2026-09-03T22:59:10.736Z
"2484 N FEDERAL HWY, LIGHTHOUSE POINT, 33064",26.26231312234,-80.099113524534,Exact/L,census,2026-09-02T23:42:22.837Z
"2484 NORTH STATE ROAD 7, LAUDERDALE LAKES, 33313",26.157023914959,-80.202809143853,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"2484 ODELL CIR, THE VILLAGES, 32162",28.871565502817,-81.966944395518,Exact/L,census,2026-09-03T22:59:10.736Z
"2484 S BAYSHORE DR, MIAMI, 33133",25.733886922745,-80.231418975499,Exact/L,census,2026-09-02T23:42:22.837Z
"2485 BLANDING BLVD, MIDDLEBURG, 32068",30.071901249993,-81.864885966637,Exact/R,census,2026-09-03T22:59:10.736Z
"2485 BURNSED BLVD, THE VILLAGES, 32163",28.864478976784,-82.016386119008,Exact/L,census,2026-09-03T22:59:10.736Z
"2485 METROCENTRE BLVD, WEST PALM BEACH, 33407",26.759065473508,-80.096527357024,Exact/R,census,2026-08-24T03:02:29.698Z
"2485 NE DIXIE HWY, JENSEN BEACH, 34957",27.227698929323,-80.220246927734,Exact/L,census,2026-09-03T22:59:10.736Z
"2485 NEBRASKA AVE, PALM HARBOR, 34683",28.078965162859,-82.740347657037,Exact/L,census,2026-09-03T22:59:10.736Z
"2485 S HIAWASSEE RD, ORLANDO, 32835",28.516937633551,-81.483926797427,Exact/L,census,2026-09-03T22:59:10.736Z
"2485 W FLAGER ST, MIAMI, 33135",25.772465949629,-80.236779566142,Non_Exact/R,census,2026-09-02T23:42:22.837Z
"2485 W FLAGLER ST, MIAMI, 33135",25.772465949629,-80.236779566142,Exact/R,census,2026-09-02T23:42:22.837Z
"24850 OLD 41 RD UNIT 12 & 13, BONITA SPRINGS, 34135",26.379877764776,-81.806090891194,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"24851 S TAMIAMI TRL STE 3, BONITA SPRINGS, 34134",26.379544525867,-81.807750962477,Exact/R,census,2026-09-03T22:59:10.736Z
"24851 S TAMIAMI TRL STE 7, BONITA SPRINGS, 34134",26.379544525867,-81.807750962477,Exact/R,census,2026-09-03T22:59:10.736Z
"24854 SW 177 AVE, HOMESTEAD, 33031",25.53520382253,-80.478074307107,Exact/R,census,2026-09-02T23:42:22.837Z
"2486 BLANDING BLVD, MIDDLEBURG, 32068",30.072216194959,-81.865115498231,Exact/L,census,2026-09-03T22:59:10.736Z
"2486 N FEDERAL HWY, LIGHTHOUSE POINT, 33064",26.262534173798,-80.099082439168,Exact/L,census,2026-09-02T23:42:22.837Z
"2486 SW 137 AVE, MIAMI, 33175",25.744571567141,-80.416343789593,Exact/L,census,2026-09-02T23:42:22.837Z
"24862 OVERSEAS HWY, SUMMERLAND KEY, 33042",24.661263206614,-81.443940628143,Exact/L,census,2026-09-03T22:59:10.736Z
"24862 US 19 N 504, CLEARWATER, 33763",27.998365352972,-82.729825408305,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2487 S VOLUSIA AVE 101, ORANGE CITY, 32763",28.91802102935,-81.301102709708,Exact/R,census,2026-09-03T22:59:10.736Z
"24875 SW 17 LANE, NEWBERRY, 32669",29.636376479795,-82.600513962106,Exact/R,census,2026-09-03T22:59:10.736Z
"24879 CO RD 49, O BRIEN, 32071",29.996432793482,-82.861242631237,Exact/L,census,2026-09-03T22:59:10.736Z
"2488 E SEMORAN BLVD, APOPKA, 32703",28.67271690166,-81.465747148513,Exact/R,census,2026-09-03T22:59:10.736Z
"2488 N HERITAGE OAKS PATH, HERNANDO, 34442",28.899829196595,-82.441086337263,Exact/R,census,2026-09-03T22:59:10.736Z
"24880 S TAMIAMI TRL SUITE 2, BONITA SPRINGS, 34134",26.376896226447,-81.80805663149,Exact/L,census,2026-09-03T22:59:10.736Z
"249 COLONY BLVD, THE VILLAGES, 32162",28.865430280356,-81.954381270956,Exact/R,census,2026-09-03T22:59:10.736Z
"249 E PALMETTO PARK RD, BOCA RATON, 33432",26.350594286148,-80.082672390788,Exact/L,census,2026-08-24T03:02:29.698Z
"249 HWY 98, APALACHICOLA, 32320",29.715736971222,-84.997456635345,Exact/L,census,2026-09-03T22:59:10.736Z
"249 JACOBIE O'NEAL LN, APALACHICOLA, 32320",29.726550283069,-84.999538114928,Exact/R,census,2026-09-03T22:59:10.736Z
"249 MINUTEMAN CSWY, COCOA BEACH, 32931",28.318497986644,-80.610627043174,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"249 MINUTEMEN CSWY STE R, COCOA BEACH, 32931",28.318497986644,-80.610627043174,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"249 N OCEAN BLVD, DEERFIELD BEACH, 33441",26.3171114,-80.076292,google:ROOFTOP,google,2026-09-03T13:08:21.175Z
"249 W COCOA BEACH CSWY, COCOA BEACH, 32931",28.358015364856,-80.609677963922,Exact/L,census,2026-09-03T22:59:10.736Z
"249 W SR 436 STE 1105, ALTAMONTE SPRINGS, 32714",28.662079712638,-81.392442964646,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"249 W STATE RD 436 1093, ALTAMONTE SPRINGS, 32714",28.662079712638,-81.392442964646,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"249 W STATE RD 436 UNIT 1061, ALTAMONTE SPRINGS, 32714",28.662079712638,-81.392442964646,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"249 W VENICE AVE, VENICE, 34285",27.099823627568,-82.446569618805,Exact/L,census,2026-09-03T22:59:10.736Z
"249 WEST STATE RD 436 UNIT 1117, ALTAMONTE SPRINGS, 32714",28.662079712638,-81.392442964646,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"249 WINDWARD PASSAGE, CLEARWATER, 33767",27.977710250608,-82.819012849094,Exact/R,census,2026-09-03T22:59:10.736Z
"2490 N FEDERAL HWY, LIGHTHOUSE POINT, 33064",26.261207865047,-80.099268951365,Exact/L,census,2026-09-02T23:42:22.837Z
"2490 SR 580, CLEARWATER, 33761",28.019467508923,-82.734218434263,Exact/L,census,2026-09-03T22:59:10.736Z
"2490 STATE ROAD 44, NEW SMYRNA BEACH, 32168",29.013031118146,-80.969947421582,Exact/L,census,2026-09-03T22:59:10.736Z
"2490 SW 14 DR APT 16, GAINESVILLE, 32608",29.624792884676,-82.340730972105,Exact/R,census,2026-09-03T22:59:10.736Z
"2490 SW 17 AVE, MIAMI, 33145",25.746134136181,-80.221844422313,Exact/R,census,2026-09-02T23:42:22.837Z
"2490 US HIWY 1 S, ST AUGUSTINE, 32086",29.851552588065,-81.322581043854,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2490 W 60 ST, HIALEAH, 33016",25.876948026884,-80.332908645764,Exact/L,census,2026-09-02T23:42:22.837Z
"2490 W BRANDON BLVD, BRANDON, 33511",27.939367332528,-82.323822749431,Exact/R,census,2026-09-03T22:59:10.736Z
"24901 SANDHILL BLVD 14, PUNTA GORDA, 33983",27.017368572129,-82.042399256779,Exact/L,census,2026-09-03T22:59:10.736Z
"24905 SR 54 W, LUTZ, 33559",28.18625194519,-82.404458248451,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2491 10 AVE N, LAKE WORTH, 33461",26.62827850947,-80.079432467681,Exact/R,census,2026-08-24T03:02:29.698Z
"2491 AENON CHURCH RD, TALLAHASSEE, 32310",30.427675868458,-84.373797656903,Exact/R,census,2026-09-03T22:59:10.736Z
"2491 CARE DR, TALLAHASSEE, 32308",30.474210218204,-84.235578052116,Exact/R,census,2026-09-03T22:59:10.736Z
"2491 HWY 77 UNIT N, PANAMA CITY, 32405",30.3219366,-85.659731,google:RANGE_INTERPOLATED,google,2026-09-04T01:08:56.076Z
"2491 N DIXIE HWY, POMPANO BEACH, 33064",26.261624210253,-80.117712205075,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"2491 N UNIVERSITY DR, SUNRISE, 33322",26.155304172501,-80.257363258496,Exact/L,census,2026-09-02T23:42:22.837Z
"2491 NE 186 ST, MIAMI, 33180",25.9474582237,-80.150882975299,Exact/L,census,2026-09-02T23:42:22.837Z
"2491 NW FEDERAL HWY, STUART, 34994",27.23559540847,-80.268407977792,Exact/L,census,2026-09-03T22:59:10.736Z
"2491 OKEECHOBEE BLV, WEST PALM BEACH, 33409",26.706548632521,-80.090074361199,Exact/R,census,2026-08-24T03:02:29.698Z
"24915 W NEWBERRY ROAD, NEWBERRY, 32669",29.646514853138,-82.6056812333,Exact/R,census,2026-09-03T22:59:10.736Z
"2492 N ESSEX AVE, HERNANDO, 34442",28.899948654685,-82.434036519295,Exact/R,census,2026-09-03T22:59:10.736Z
"2492 N HERITAGE OAKS PATH, HERNANDO, 34442",28.89990790721,-82.441086857374,Exact/R,census,2026-09-03T22:59:10.736Z
"24929 CR 42, PAISLEY, 32767",28.980182017094,-81.542298707582,Exact/L,census,2026-09-03T22:59:10.736Z
"2493 NE 9 CT, HOMESTEAD, 33033",25.478598307066,-80.443605755253,Exact/R,census,2026-09-02T23:42:22.837Z
"2493 S FERDON BLVD, CRESTVIEW, 32536",30.734260451266,-86.565867270519,Exact/R,census,2026-09-03T22:59:10.736Z
"2493 SR 207 LOT 8, SAINT AUGUSTINE, 32086",29.828880328848,-81.376556637514,Exact/L,census,2026-09-03T22:59:10.736Z
"2493 TRADE CENTER WAY, NAPLES, 34109",26.225450115336,-81.768445433472,Exact/L,census,2026-09-03T22:59:10.736Z
"2494 NW 89 PL DORAL, MIAMI, 33172",25.796610326238,-80.342668638034,Non_Exact/R,census,2026-09-02T23:42:22.837Z
"24940 S TAMIAMI TRL UNIT 103, BONITA SPRINGS, 34134",26.375576194002,-81.808043243054,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 10 AVE N, LAKE WORTH, 33461",26.628280145794,-80.079472148508,Exact/R,census,2026-08-24T03:02:29.698Z
"2495 10TH AVE N, LAKE WORTH, 33461",26.628280145794,-80.079472148508,Exact/R,census,2026-08-24T03:02:29.698Z
"2495 E GULF TO LAKE HWY, INVERNESS, 34453",28.854675581071,-82.391106017646,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 ENTERPRISE RD, ORANGE CITY, 32763",28.920115258011,-81.296835344008,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 S MCCALL RD, ENGLEWOOD, 34224",26.93443773226,-82.318817993083,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 SE BONITA ST, STUART, 34997",27.167088943078,-80.219372722126,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 SEGREST RD, PACE, 32571",30.773559819728,-87.216340671806,Exact/L,census,2026-09-03T22:59:10.736Z
"2495 SOUTH US 27 AND STEVES ROAD, CLERMONT, 34711",28.5361398,-81.736932,google:RANGE_INTERPOLATED,google,2026-09-04T01:08:56.076Z
"24950 W NEWBERRY RD, NEWBERRY, 32669",29.646706991736,-82.606068000858,Exact/R,census,2026-09-03T22:59:10.736Z
"2496 BLANDING BLVD, MIDDLEBURG, 32068",30.071036854334,-81.865551815374,Exact/L,census,2026-09-03T22:59:10.736Z
"2496 PALM RIDGE RD UNIT B, SANIBEL, 33957",26.439864462962,-82.080148400714,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"2496 PALM RIDGE RD, SANIBEL, 33957",26.439864462962,-82.080148400714,Exact/R,census,2026-09-03T22:59:10.736Z
"2496 SE 58 AVE, OCALA, 34480",29.162831233973,-82.053732787027,Exact/R,census,2026-09-03T22:59:10.736Z
"2496 W BRANDON BLVD, BRANDON, 33511",27.939384756776,-82.323868176929,Exact/R,census,2026-09-03T22:59:10.736Z
"24961 S DIXIE HWY, HOMESTEAD, 33032",25.53496479828,-80.412369027945,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"2497 STATE ROAD 16 W, GREEN COVE SPRINGS, 32043",29.983378051398,-81.743657514848,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"24974 SW 4 AVE STE 10, NEWBERRY, 32669",29.642822725491,-82.606249467229,Exact/L,census,2026-09-03T22:59:10.736Z
"2499 ENTERPRISE RD STE F, ORANGE CITY, 32763",28.919294474505,-81.296289791751,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2499 ENTERPRISE RD STE G, ORANGE CITY, 32763",28.919294474505,-81.296289791751,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2499 ENTERPRISE RD STE L, ORANGE CITY, 32763",28.919294474505,-81.296289791751,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"2499 HIGHWAY 77, PANAMA CITY, 32405",30.1929482,-85.6502708,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"2499 N FEDERAL HWY, BOCA RATON, 33431",26.372815776382,-80.076546668929,Exact/L,census,2026-08-24T03:02:29.698Z
"2499 N UNIVERSITY DR, SUNRISE, 33322",26.155400882088,-80.257365483048,Exact/L,census,2026-09-02T23:42:22.837Z
"2499 S ORANGE AVE, ORLANDO, 32806",28.514671779394,-81.376287024897,Exact/L,census,2026-09-03T22:59:10.736Z
"25 2ND STREET NORTH, ST PETERSBURG, 33701",27.771457674784,-82.635477587111,Exact/R,census,2026-09-03T22:59:10.736Z
"25 BELLEVIEW BLVD, BELLEAIR, 33756",27.943602440608,-82.811337115766,Exact/L,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD 105, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD 201, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD 58, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD SLIP 55, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD SLIP C051, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD STE 103, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD UNIT 108, INDIAN SHORES, 33767",27.977071589296,-82.828642697938,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD, CLEARWATER BCH, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CAUSEWAY BLVD, CLEARWATER, 33767",27.977071589296,-82.828642697938,Exact/R,census,2026-09-03T22:59:10.736Z
"25 CYPRESS EDGE DR, PALM COAST, 32137",29.5524634,-81.2254275,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"25 DODECANSE BLVD, TARPON SPRINGS, 34689",28.155337763918,-82.757197228833,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"25 DR MARTIN LUTHER KING JR BLVD, BELLE GLADE, 33430",26.6825148,-80.6671073,google:ROOFTOP,google,2026-08-24T12:15:59.167Z
"25 DR MLK JR ST S, ST PETERSBURG, 33705",27.7704799,-82.6469912,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"25 GRANADA STREET, SAINT AUGUSTINE, 32084",29.89187047322,-81.314481298903,Exact/R,census,2026-09-03T22:59:10.736Z
"25 HOMESTEAD RD N 1, LEHIGH ACRES, 33936",26.600717540939,-81.643209555829,Exact/L,census,2026-09-03T22:59:10.736Z
"25 HOMESTEAD RD N STE-23, LEHIGH ACRES, 33936",26.600717540939,-81.643209555829,Exact/L,census,2026-09-03T22:59:10.736Z
"25 MAY NURSERY RD, HAVANA, 32333",30.6205996,-84.4275029,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"25 MCDANIELS FISHCAMP RD STE B, FREEPORT, 32439",30.44279515733,-86.118953995221,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"25 N BLVD OF THE PRESIDENTS, SARASOTA, 34236",27.319080583009,-82.577849375929,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"25 N HOMESTEAD RD STE 27, LEHIGH ACRES, 33936",26.600717540939,-81.643209555829,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"25 NE 167 ST, NORTH MIAMI BEACH, 33162",25.928314172916,-80.196115164157,Exact/L,census,2026-09-02T23:42:22.837Z
"25 NE 2 AVE STE 110, DELRAY BEACH, 33444",26.462117605055,-80.071030241011,Exact/R,census,2026-08-24T03:02:29.698Z
"25 NE 2 AVE STE 114, DELRAY BEACH, 33444",26.462117605055,-80.071030241011,Exact/R,census,2026-08-24T03:02:29.698Z
"25 NE 2 AVE STE 208, DELRAY BEACH, 33444",26.462117605055,-80.071030241011,Exact/R,census,2026-08-24T03:02:29.698Z
"25 NORTH ORANGE AVE, GREEN COVE SPRINGS, 32043",29.993641653241,-81.679538757457,Exact/L,census,2026-09-03T22:59:10.736Z
"25 NW 16 AVE STE 500, GAINESVILLE, 32601",29.666567582282,-82.324908985501,Exact/L,census,2026-09-03T22:59:10.736Z
"25 NW 16 AVE STE C, GAINESVILLE, 32601",29.666567582282,-82.324908985501,Non_Exact/L,census,2026-09-03T22:59:10.736Z
